LATITUDE,LONGITUDE
-22.95358,-42.787252
-22.929144,-43.34817
-22.942195,-42.903796
-22.531057,-41.973605
-22.614968,-43.237589
-22.774111,-43.350825
-21.735934,-41.310624
-22.915042,-43.220425
-22.63701,-42.005671
-22.747388,-43.433666
-22.793749,-43.550487
-22.765453,-43.103678
-22.747113,-43.433638
-22.482994,-44.496814
-21.733813,-41.81387
-22.814199,-43.428112
-22.731294,-43.412661
-22.710713,-43.58683
-22.409781,-42.906421
-22.873934,-43.263697
-22.765735,-43.34811
-22.83605,-43.713661
-22.924655,-43.345918
-22.724202,-43.52273
-22.81768,-43.021834
-22.986562,-43.190869
-22.912001,-43.563568
-22.874332,-42.04459
-22.764714,-43.513058
-22.930299,-43.691519
-22.893174,-43.335688
-22.985788,-43.201021
-22.862304,-42.95149
-22.740223,-43.376939
-22.794454,-43.583768
-22.797104,-43.032188
-22.962742,-43.347936
-22.919081,-43.930617
-22.894114,-43.478238
-22.88754,-43.111625
-22.882888,-43.274294
-22.758292,-43.480048
-22.882095,-42.01525
-22.903893,-42.803578
-22.233115,-43.065579
-22.959159,-43.583422
-21.372641,-41.336438
-22.338872,-41.749606
-22.977317,-43.232282
-22.49359,-43.606439
-22.914531,-43.561908
-22.649583,-43.28969
-22.991673,-44.234091
-22.932461,-43.238171
-22.752622,-42.901714
-22.880771,-42.979458
-22.977273,-43.195859
-22.783839,-43.337754
-22.930698,-43.264855
-22.413184,-43.677276
-22.844445,-43.341801
-22.967182,-42.955368
-22.497209,-43.161336
-22.868268,-43.303294
-22.746987,-43.514356
-22.776408,-43.41667
-22.999956,-43.61377
-21.991811,-42.256256
-22.985693,-43.41683
-22.474223,-43.826621
-22.892812,-43.61206
-22.894112,-42.047738
-22.78834,-43.327251
-22.894118,-43.321245
-22.883235,-43.428546
-22.279473,-43.763061
-22.869431,-43.300285
-22.886447,-43.444192
-22.803511,-43.435003
-22.753506,-43.489884
-22.855524,-43.241111
-22.823773,-42.979943
-22.856809,-42.106117
-22.853405,-43.360564
-22.754669,-42.879293
-22.929669,-43.252693
-22.817551,-43.181851
-22.803495,-43.597291
-22.306172,-41.782156
-22.464807,-44.098287
-22.917861,-43.239
-22.898404,-43.098632
-21.653935,-41.019879
-22.391766,-41.783166
-21.757397,-41.324648
-22.758156,-43.295428
-21.37718,-41.348339
-22.916625,-43.387842
-23.008647,-43.428016
-22.773589,-43.311571
-22.727447,-43.419434
-22.319537,-42.56087
-22.884213,-43.585679
-21.189445,-41.90071
-22.784515,-43.30695
-22.675182,-43.447429
-22.805601,-43.186282
-22.863122,-43.515957
-22.93261,-43.385283
-22.698725,-43.293767
-22.116447,-43.719721
-22.912388,-43.258943
-22.988751,-43.318696
-22.815682,-43.3529
-22.809411,-43.398967
-22.82968,-43.385975
-22.834805,-43.057909
-22.878941,-43.529434
-22.500509,-44.102694
-22.806966,-43.353019
-22.873785,-43.419274
-21.944197,-41.00065
-22.79691,-43.289932
-22.83722,-42.238632
-22.746255,-43.502289
-22.920366,-42.857841
-22.614499,-43.184423
-22.748865,-43.684487
-22.305431,-41.711165
-22.836082,-43.613626
-22.904895,-43.127493
-22.858522,-43.098983
-22.82682,-43.331715
-22.50549,-44.119779
-22.888807,-43.273155
-22.548582,-43.768094
-22.86888,-43.461916
-22.13736,-42.073879
-22.77041,-42.9338
-22.897979,-43.342628
-22.728778,-43.589719
-22.865324,-43.4697
-22.900365,-43.865439
-22.717334,-43.559831
-22.668915,-43.121852
-22.882918,-43.315591
-22.83137,-42.027919
-22.895977,-43.420487
-22.412624,-43.676816
-22.636202,-43.257437
-22.902522,-42.475059
-22.511347,-43.232242
-22.649361,-43.29087
-21.809139,-41.392455
-22.859161,-43.310542
-22.840944,-43.078081
-22.916479,-43.387464
-22.903108,-43.239714
-22.806092,-43.053164
-22.876348,-43.793078
-22.957551,-43.182207
-21.971839,-42.249399
-22.552179,-44.120365
-21.634064,-42.100748
-22.491594,-44.569911
-22.813043,-43.372101
-22.978651,-43.338301
-22.708368,-43.331007
-22.884314,-43.358637
-22.840508,-43.322953
-22.657603,-43.170559
-22.936661,-43.367144
-22.850962,-42.946562
-22.728119,-42.947752
-22.650448,-43.221256
-22.324967,-41.761015
-22.859914,-43.482873
-22.847962,-43.283138
-22.862127,-42.951437
-22.845333,-43.302764
-22.878729,-43.482936
-22.91502,-43.22044
-22.425826,-42.953766
-22.796578,-43.29032
-22.974814,-44.28917
-22.936789,-42.89993
-22.769577,-43.43828
-22.934025,-43.657433
-22.901187,-43.604495
-22.366194,-43.833716
-22.815699,-43.374575
-22.884785,-43.662776
-22.928891,-42.592223
-22.85907,-43.089246
-22.48312,-44.497353
-22.950863,-43.378114
-22.883807,-42.016454
-22.939377,-43.054999
-22.978586,-43.341441
-22.906665,-43.29191
-22.831324,-43.004988
-22.781871,-43.386973
-22.770022,-43.367067
-22.915307,-43.220755
-22.976239,-43.333968
-22.91756,-43.206265
-22.326883,-43.17919
-22.230759,-42.54973
-22.625263,-42.002636
-22.710293,-43.46191
-22.898919,-43.567408
-22.797919,-43.410838
-22.879878,-43.612106
-22.951538,-43.090621
-23.008178,-43.365505
-22.795421,-43.318545
-22.721937,-43.382923
-22.486659,-43.157498
-21.90669,-42.206343
-22.534086,-44.212842
-22.704796,-43.58892
-22.463507,-44.090538
-22.974051,-44.289507
-22.754205,-43.398505
-22.93932,-43.332351
-22.972006,-43.331882
-22.850561,-43.376293
-22.77591,-43.362234
-22.868339,-43.301837
-22.725441,-43.583191
-22.757456,-42.914033
-22.802433,-42.118515
-22.956866,-43.356
-22.574726,-43.307385
-21.967361,-41.242672
-22.764169,-43.421699
-22.887304,-43.056865
-21.783616,-41.326776
-22.916043,-43.400786
-22.822232,-43.037417
-21.945767,-41.336747
-22.906986,-43.064327
-21.486233,-41.065983
-22.952731,-43.18289
-22.491199,-43.204273
-22.77825,-43.436077
-22.798704,-43.411346
-22.513987,-43.210311
-22.917897,-43.616872
-22.790441,-43.365626
-22.630485,-43.210186
-22.460118,-43.839317
-21.936464,-42.60881
-22.675229,-43.255355
-22.931161,-42.589201
-22.883701,-43.663493
-23.31885,-44.72405
-22.699136,-43.456354
-22.674033,-43.604714
-22.999126,-44.311471
-22.921136,-43.24778
-22.915535,-43.247889
-22.892492,-43.082703
-22.858968,-43.353522
-22.666799,-43.60725
-22.690616,-43.170262
-22.794681,-43.376335
-22.824655,-43.350735
-22.943526,-43.185823
-22.752806,-43.48
-22.91722,-43.699562
-22.261346,-42.735835
-22.739719,-43.443628
-22.402785,-43.419856
-22.987003,-43.191405
-22.928907,-42.526958
-22.464489,-44.101429
-22.632045,-42.043057
-22.818096,-43.394388
-22.932038,-43.237436
-22.594648,-43.129377
-22.969575,-43.704389
-22.740567,-43.704
-22.734822,-42.102762
-22.834238,-42.102252
-22.726799,-43.577761
-22.889285,-43.477527
-22.857977,-43.474972
-22.954315,-43.387411
-22.93261,-42.201833
-22.889355,-43.116466
-22.339543,-43.679345
-22.989153,-43.245971
-22.872762,-43.357155
-22.738513,-43.409716
-22.872486,-43.630206
-22.838464,-42.023928
-22.811542,-43.317274
-22.895048,-43.364386
-22.32708,-41.753943
-22.976585,-43.639015
-22.95139,-43.182192
-23.180772,-44.729968
-22.378736,-41.779932
-21.789539,-41.328801
-22.839578,-42.137877
-22.887694,-43.307573
-22.524885,-43.22357
-22.885841,-43.29073
-22.831201,-43.298488
-22.325842,-41.753999
-22.81759,-43.428691
-22.85907,-43.089246
-22.986562,-43.190869
-22.525905,-43.171971
-22.97023,-42.0237
-22.733268,-43.691101
-22.820996,-42.975384
-22.113865,-41.478732
-22.729351,-42.859457
-22.899163,-43.355578
-22.789298,-43.289497
-22.943927,-43.162389
-22.937362,-43.584469
-22.934261,-42.300166
-22.783694,-43.337808
-21.137225,-41.673074
-22.661459,-43.038941
-22.859591,-43.482056
-22.839116,-42.021103
-22.739821,-43.358532
-22.901274,-43.591839
-22.736434,-43.559044
-22.831492,-43.414768
-22.786426,-43.22728
-22.881249,-42.982543
-22.916225,-43.61648
-22.927757,-42.719275
-22.914182,-43.230142
-22.943526,-43.185823
-22.724004,-42.868676
-22.873148,-43.629951
-22.289102,-42.51285
-21.754829,-41.344803
-22.822537,-43.039984
-22.738799,-43.704974
-22.990141,-43.248332
-21.224185,-41.88952
-22.674562,-43.266304
-22.899866,-43.055538
-22.874978,-42.051524
-22.856439,-43.258445
-22.746872,-43.699501
-22.752942,-43.480759
-22.82125,-43.597283
-22.822323,-43.037937
-22.824844,-43.350495
-22.884822,-43.663086
-22.818995,-43.406819
-22.902341,-43.360701
-22.855298,-43.09807
-22.713575,-43.428688
-22.741636,-43.426237
-22.875236,-43.349277
-22.927541,-43.359104
-22.914492,-43.230382
-22.878056,-43.212954
-22.740513,-43.703989
-22.80871,-43.018382
-22.510065,-44.06567
-22.216615,-42.517849
-21.772068,-41.311995
-22.525839,-41.986807
-22.885337,-43.252953
-22.885276,-43.349027
-22.819203,-43.29547
-22.228181,-42.51885
-22.956177,-43.197135
-22.833675,-43.770329
-22.254115,-43.705773
-22.966833,-44.04371
-22.963806,-42.972976
-22.869198,-43.54939
-22.922267,-43.192225
-22.74459,-43.504515
-22.815216,-43.410096
-22.890518,-43.557717
-22.445892,-43.796562
-21.417397,-41.691189
-22.952785,-43.183894
-22.869207,-42.323419
-21.763502,-41.313263
-22.465707,-44.100982
-22.244811,-43.707276
-22.323782,-41.759554
-21.513721,-41.087961
-21.280942,-41.172597
-22.062633,-42.0542
-22.699091,-43.426366
-22.957136,-43.184408
-22.916101,-43.616093
-22.487214,-44.502015
-22.85117,-43.371837
-22.74707,-43.502918
-22.991467,-43.39262
-22.907107,-43.681945
-21.742756,-41.357346
-22.868382,-43.235934
-22.491469,-44.113049
-22.529737,-44.063276
-22.933009,-43.184186
-22.965784,-43.700463
-22.794214,-43.313488
-22.725569,-44.143322
-22.917756,-43.616242
-22.582341,-43.290474
-22.72497,-42.8575
-22.842703,-42.881101
-22.933073,-43.176022
-22.748061,-43.323848
-22.41635,-43.735018
-22.729596,-43.523851
-22.651895,-43.225572
-22.829053,-43.307423
-22.485874,-43.822118
-22.820161,-42.968845
-22.825718,-43.322302
-22.40702,-42.992891
-22.995507,-43.255257
-22.882906,-43.267475
-22.234666,-43.702323
-22.943224,-43.18543
-21.744164,-41.324907
-21.977723,-42.248775
-21.742923,-41.346542
-22.914729,-43.27247
-22.479834,-41.908174
-22.871992,-43.339696
-21.636486,-42.293332
-22.868767,-43.235624
-22.825195,-43.06777
-22.479889,-41.908413
-22.75678,-43.381534
-21.775697,-41.28765
-22.889351,-43.315924
-22.898626,-43.261911
-22.987985,-43.690436
-22.895329,-43.299399
-22.796934,-43.290031
-21.130349,-41.685249
-22.902529,-42.475119
-22.776016,-43.543721
-21.426896,-41.693191
-22.894825,-43.364475
-22.735359,-43.319254
-22.48295,-44.060795
-22.995064,-43.603
-22.71643,-42.822799
-22.986562,-43.190869
-22.932142,-42.513942
-22.798992,-42.94597
-22.692523,-43.416844
-22.434832,-43.14143
-22.640756,-43.205386
-22.644139,-42.012428
-22.928086,-43.259081
-22.726297,-44.129306
-22.689482,-43.170594
-22.92273,-43.258532
-22.755245,-42.919863
-22.7475,-43.423228
-22.880605,-42.317872
-22.474884,-44.491036
-22.78967,-43.001307
-21.944712,-41.136412
-22.965832,-42.978317
-22.7006,-43.123369
-22.859067,-43.08893
-22.845263,-43.373723
-22.911489,-43.19329
-22.820931,-42.622718
-21.507243,-41.094664
-22.918485,-43.5337
-22.995421,-43.626557
-22.990141,-43.248332
-23.067412,-43.567628
-22.645994,-43.208988
-21.536276,-42.174851
-22.391014,-41.783864
-22.516902,-43.17815
-21.705288,-41.310512
-22.739421,-43.510692
-22.827573,-42.2252
-22.830666,-43.004448
-22.761542,-43.29569
-22.735475,-43.362532
-22.696157,-43.521847
-22.709674,-43.327993
-21.731551,-41.810193
-22.887285,-43.567452
-22.868116,-43.23417
-21.717393,-41.032878
-22.750406,-43.502386
-22.958454,-43.183619
-22.89766,-43.232282
-22.622753,-43.704748
-22.721256,-43.317106
-22.543391,-41.978691
-22.824481,-42.971414
-22.540204,-43.193674
-21.789555,-41.29217
-22.958477,-43.394285
-22.579508,-43.306357
-22.785432,-43.320794
-22.941957,-43.244125
-22.83141,-42.133894
-22.947422,-43.587789
-22.893891,-43.249888
-22.918055,-43.617499
-22.653511,-43.049363
-22.767629,-43.324793
-22.945767,-43.675271
-22.843617,-43.281488
-22.788458,-43.405186
-21.532447,-41.074889
-21.633492,-41.763744
-22.801937,-43.323108
-22.899299,-43.283054
-22.824393,-43.018004
-22.85371,-43.334494
-22.216459,-42.518241
-22.805352,-43.412532
-21.208042,-41.917738
-21.045502,-41.97253
-22.882886,-43.31551
-22.985106,-43.192977
-22.915889,-43.616657
-22.98282,-43.38254
-22.881673,-42.015562
-22.728722,-43.577463
-22.81039,-43.013607
-22.758262,-43.38076
-22.283778,-42.530728
-22.924546,-43.683202
-22.873932,-42.018562
-22.541973,-44.071588
-21.771624,-41.287003
-22.822912,-43.332507
-22.399894,-43.10251
-22.899147,-43.596232
-22.752558,-42.893074
-22.964785,-43.182465
-22.719192,-43.456752
-22.573005,-43.309659
-22.289863,-42.534666
-22.986899,-43.357344
-21.488427,-41.065538
-21.198485,-41.898768
-22.811681,-43.353585
-22.567686,-42.840311
-22.880384,-43.371338
-21.743458,-41.322932
-22.03012,-43.203955
-22.673399,-43.258782
-22.982725,-43.220115
-22.768296,-43.013159
-22.567938,-42.696496
-22.977317,-43.232282
-22.324967,-41.761015
-22.740414,-43.358073
-22.294448,-42.529883
-22.987045,-43.418874
-22.234099,-42.37726
-22.812095,-43.433508
-22.842129,-42.882417
-22.795232,-43.38425
-22.833052,-43.4129
-22.8354,-44.196188
-22.897489,-43.281685
-22.829297,-43.076621
-22.906075,-43.608657
-22.958454,-43.183619
-22.900631,-43.231926
-22.836,-43.282389
-22.508273,-44.138438
-22.156728,-43.292767
-22.837196,-43.27247
-22.464966,-42.657901
-23.008388,-43.467668
-22.801782,-43.414648
-22.911158,-43.563715
-22.837458,-43.05429
-22.902407,-42.476368
-22.874838,-42.325001
-22.952281,-43.355081
-22.848779,-43.288323
-22.752436,-43.481397
-22.786419,-43.558037
-22.14801,-43.284636
-22.936313,-43.177384
-22.895645,-42.470666
-22.948466,-44.017064
-22.868774,-43.234605
-21.724086,-41.299637
-22.728764,-43.458339
-22.843409,-42.992255
-22.645418,-43.652443
-21.742346,-41.347165
-22.791021,-43.576738
-22.889207,-43.26473
-22.956877,-42.970392
-22.486455,-44.075039
-22.683599,-43.259274
-22.522047,-41.921095
-22.977432,-43.196061
-23.010131,-43.36377
-22.319091,-42.558101
-22.513866,-43.210279
-22.788805,-43.292649
-22.69467,-43.43462
-22.816292,-43.000408
-22.733465,-43.850867
-22.830763,-43.034024
-22.864461,-43.786173
-22.749426,-43.293087
-22.968737,-43.396724
-22.876546,-43.492182
-22.885387,-43.349407
-22.862954,-43.51592
-22.992834,-44.247607
-22.929377,-43.379277
-22.771297,-43.301251
-22.876521,-42.025699
-22.846634,-42.997578
-22.880835,-43.084433
-21.998436,-42.922673
-22.955441,-43.363817
-22.796504,-43.289027
-22.898858,-43.298721
-22.649875,-43.2889
-21.635584,-41.050635
-22.973731,-43.699584
-22.873389,-43.559765
-22.882064,-43.101441
-22.504417,-44.009095
-21.774654,-41.288589
-22.82914,-43.295917
-22.881799,-43.611608
-22.964075,-43.202111
-22.881638,-42.015577
-22.890404,-43.536598
-22.778318,-43.435845
-22.899589,-43.865537
-22.815921,-43.351424
-22.525839,-43.172788
-22.942061,-43.063671
-22.860058,-43.490121
-22.482105,-43.218116
-22.905323,-43.608597
-22.725673,-43.475981
-22.891971,-43.220385
-22.501952,-44.565612
-22.725777,-43.447908
-21.360732,-40.966083
-22.858057,-43.474422
-22.755931,-42.89726
-21.213494,-41.590393
-21.777897,-41.294204
-22.77047,-43.301377
-22.765955,-43.348077
-22.314355,-42.192264
-22.58773,-43.310493
-22.886005,-43.348726
-22.888013,-43.235988
-21.778078,-41.306451
-22.404344,-43.660303
-22.330407,-41.737219
-22.726741,-42.857485
-22.952398,-43.182668
-22.889466,-42.030743
-22.918503,-43.388531
-22.84981,-43.058869
-22.8969,-43.282024
-22.785947,-42.937979
-22.743945,-43.329243
-22.654911,-43.041052
-23.010131,-43.36377
-22.786965,-43.294196
-22.91788,-43.198183
-22.938535,-43.334078
-22.835319,-43.279484
-23.008647,-43.428016
-21.763246,-41.31403
-22.785458,-43.364876
-22.803887,-43.370302
-22.917578,-43.6171
-22.426342,-43.431476
-22.952731,-43.18289
-22.885815,-43.412352
-22.825147,-43.322688
-22.956991,-43.354026
-22.443029,-43.138671
-22.77611,-43.31815
-22.752486,-43.490838
-22.833453,-43.412637
-22.945717,-42.948986
-22.620351,-43.200197
-22.788405,-43.415458
-22.852252,-43.362581
-22.861102,-43.494084
-22.734882,-42.102346
-22.868199,-43.783516
-22.805323,-43.046518
-23.008178,-43.365505
-23.010131,-43.36377
-22.90386,-43.123331
-22.460971,-44.390034
-22.885569,-43.24918
-22.855505,-43.364205
-22.880265,-42.012187
-22.930759,-43.557392
-22.881881,-42.04113
-22.303066,-42.534576
-21.742711,-41.347415
-22.744932,-43.47203
-23.022402,-43.489434
-22.716039,-42.822513
-22.834136,-43.056669
-22.796956,-43.176298
-23.008178,-43.365505
-22.934818,-43.184173
-22.391558,-43.842072
-22.520827,-44.443715
-22.920528,-43.511893
-22.506008,-43.196247
-22.968529,-43.185528
-22.918554,-43.533736
-22.918865,-43.528417
-22.900859,-43.104224
-22.663337,-42.004191
-22.759314,-42.914819
-22.832714,-43.327997
-22.808284,-43.018242
-22.871247,-43.785275
-21.562077,-42.291723
-22.814649,-43.42507
-22.931636,-43.2427
-22.968221,-43.396193
-22.887564,-43.289164
-22.452296,-43.134757
-22.841461,-42.360204
-22.99316,-44.235358
-22.875698,-43.411241
-21.809098,-41.392297
-22.931629,-43.241611
-21.046309,-41.971298
-22.80187,-43.324625
-22.931629,-43.241611
-22.95068,-43.373603
-22.381302,-41.788787
-22.879218,-43.616676
-22.982019,-43.627235
-22.420554,-42.977785
-22.883945,-43.586533
-22.874519,-42.019022
-22.713329,-42.025161
-22.944323,-43.021911
-22.897625,-42.934338
-22.787019,-43.43167
-22.651842,-43.238987
-22.887435,-43.252657
-22.523664,-41.932133
-21.79025,-41.291762
-22.245194,-41.70232
-22.963384,-44.037641
-22.906626,-43.216112
-22.812034,-43.305109
-22.579874,-43.30617
-22.843992,-43.303666
-22.977404,-43.232269
-22.977333,-43.593366
-22.999517,-44.312055
-22.911434,-43.19332
-22.859262,-43.089245
-22.527602,-44.116362
-22.748044,-42.840134
-22.652493,-43.165866
-22.973813,-43.284236
-22.750579,-42.87138
-22.861765,-43.277807
-22.625528,-43.162409
-22.868028,-43.49663
-22.799577,-43.635495
-22.832312,-43.327611
-22.986249,-43.243842
-22.914432,-43.271915
-22.814526,-42.108648
-22.811632,-43.317365
-22.774987,-43.417011
-22.971897,-43.393162
-22.847206,-43.28315
-23.007775,-43.327808
-22.251032,-41.588239
-22.721453,-43.582674
-22.934319,-43.350804
-22.837554,-43.350474
-22.537017,-41.992298
-22.801505,-43.782529
-22.522163,-41.938105
-21.936275,-42.608746
-22.996729,-43.255846
-22.518531,-42.978877
-21.656416,-41.378558
-22.859628,-43.262931
-22.852483,-42.932972
-22.931169,-42.463794
-22.811418,-43.435376
-22.400657,-41.816176
-22.300354,-41.707585
-22.784251,-43.31558
-21.235143,-41.876518
-22.814589,-43.307602
-21.530266,-42.18927
-22.889187,-42.030372
-22.95095,-43.181656
-22.709629,-43.461537
-22.727909,-43.583402
-21.623063,-41.015245
-22.891204,-43.592717
-22.695182,-43.261713
-22.913545,-43.536837
-22.970691,-43.186587
-22.466248,-44.444568
-22.506774,-44.192366
-22.373724,-43.010542
-22.533027,-43.184459
-22.899891,-43.226373
-22.722319,-43.323587
-22.724691,-43.36255
-22.422107,-44.306931
-22.088871,-41.862361
-22.83687,-43.273023
-20.820835,-41.903538
-22.934755,-42.899991
-21.815716,-42.056177
-22.894188,-43.478185
-22.823429,-43.405164
-22.887592,-42.04562
-22.971897,-43.393162
-22.340217,-41.775862
-22.941095,-43.657822
-22.816477,-43.293188
-22.882834,-43.274642
-22.913483,-43.389225
-22.782599,-43.378098
-22.907927,-43.534841
-22.731137,-41.974187
-22.923595,-43.207799
-22.716749,-43.549587
-22.916159,-43.93923
-23.008647,-43.428016
-22.925048,-42.483842
-22.8387,-43.29932
-22.902578,-43.563097
-22.48503,-41.925275
-22.799806,-43.044147
-22.881719,-42.015432
-22.843006,-42.352712
-21.74239,-41.346193
-21.723706,-41.29985
-22.713481,-42.025764
-22.521602,-44.086179
-22.29832,-43.926694
-22.776972,-43.425687
-22.37508,-43.689463
-22.548794,-42.979853
-22.887708,-43.372693
-22.866174,-43.35403
-22.794422,-43.440087
-22.931378,-42.201288
-22.84527,-43.373368
-22.818381,-42.978173
-22.747656,-43.710543
-22.755236,-43.412479
-22.969207,-43.385385
-22.934461,-43.578727
-22.981435,-43.694239
-22.116371,-43.20984
-22.833712,-42.143258
-22.831387,-43.283547
-21.333777,-41.292255
-22.829419,-43.386177
-22.845344,-42.320932
-22.74706,-43.434395
-22.985693,-43.41683
-22.846202,-43.018107
-22.877057,-43.538643
-22.860509,-43.335288
-22.727587,-41.979139
-22.871825,-43.524671
-22.89081,-43.120988
-22.853924,-43.030363
-22.718046,-43.427485
-22.691841,-43.434116
-22.900611,-43.268521
-22.869583,-42.021993
-23.00476,-44.277995
-22.766763,-43.553513
-22.903864,-43.179644
-22.803105,-43.378444
-22.914727,-43.263387
-22.734238,-42.850166
-22.947492,-43.676209
-22.965097,-43.392287
-22.699216,-43.423432
-22.933563,-43.18601
-22.978242,-43.33984
-22.427708,-42.981893
-21.732136,-41.727176
-22.792314,-43.403714
-22.324566,-41.758905
-22.885337,-43.252961
-22.956883,-43.184902
-22.728637,-43.332308
-22.783982,-43.382796
-22.771806,-43.413681
-21.471437,-41.11989
-22.874173,-43.418457
-22.503041,-41.935318
-22.787952,-43.300745
-22.16683,-42.572104
-22.724011,-43.516046
-22.88754,-43.271499
-22.976142,-43.190172
-22.186379,-42.404609
-22.523667,-44.100889
-22.471602,-44.480155
-22.662863,-42.004366
-22.819851,-43.288593
-22.818963,-42.996582
-22.889703,-43.31606
-21.720214,-41.326945
-22.746043,-43.696519
-22.809797,-43.029364
-22.554641,-43.047896
-22.917139,-43.212002
-22.898546,-43.725566
-22.819189,-43.288466
-21.207296,-41.897953
-22.882955,-43.670229
-22.776794,-43.425827
-22.824809,-42.990538
-22.963385,-43.174759
-22.914204,-43.271978
-22.91228,-43.200732
-22.553707,-42.962531
-22.51747,-43.177488
-22.903026,-43.238535
-22.718409,-43.309357
-22.733192,-42.733235
-22.876786,-43.056131
-22.752345,-43.400029
-22.824649,-43.017784
-22.900205,-43.256253
-22.718419,-43.427975
-22.851913,-43.007294
-22.977825,-43.691158
-22.870409,-43.521192
-22.516292,-44.08659
-22.794921,-43.290303
-22.826254,-43.039291
-22.489345,-44.068589
-22.901217,-43.606407
-22.930897,-43.265461
-22.712297,-43.321075
-22.719405,-42.860234
-22.814682,-43.382831
-22.515205,-41.929762
-22.705748,-43.413982
-22.940173,-42.827522
-23.017698,-44.542608
-22.928683,-42.423289
-22.311493,-42.172007
-22.847972,-42.038378
-22.939562,-43.022261
-22.839949,-42.058987
-22.752467,-43.492196
-22.95107,-43.377101
-21.773042,-41.32569
-22.838477,-42.183213
-22.751203,-43.380485
-22.757875,-43.380623
-22.987164,-43.244689
-22.397843,-43.65112
-23.033338,-44.176406
-22.758491,-43.293001
-22.943731,-43.241017
-22.519855,-44.005704
-21.719083,-41.303171
-22.303384,-41.782616
-22.869334,-43.461505
-22.89769,-42.034751
-22.880731,-43.404715
-22.837395,-42.222445
-22.913121,-43.611779
-22.824018,-43.764549
-22.76466,-43.332453
-22.415514,-43.119013
-22.401393,-42.95572
-22.642201,-43.188525
-22.859523,-43.089197
-22.482084,-44.073236
-22.869883,-43.461201
-22.971897,-43.393162
-22.874404,-43.29286
-22.846668,-43.528439
-22.473652,-43.173561
-22.950031,-43.38494
-22.891617,-42.02847
-22.835523,-43.279417
-22.914432,-43.271915
-23.020088,-43.469222
-22.751511,-42.889904
-22.868659,-43.234708
-22.794027,-42.226577
-22.396927,-43.121292
-22.880835,-43.084433
-22.502969,-41.935612
-22.845993,-42.997505
-22.88532,-43.259246
-22.922744,-43.344801
-22.873119,-43.239719
-22.927416,-43.426467
-22.505977,-44.006085
-22.772007,-43.355563
-22.917697,-43.223512
-22.876685,-43.266454
-21.790588,-41.296582
-22.877616,-43.454592
-22.770469,-43.435252
-22.510713,-43.178123
-22.400657,-41.816176
-22.968711,-43.185766
-22.875464,-43.237239
-22.986899,-43.357344
-22.717547,-43.443682
-22.775424,-43.380853
-22.796347,-43.289335
-22.950602,-43.563012
-22.663657,-42.765797
-22.777389,-43.540865
-22.540456,-41.985133
-22.612935,-43.174747
-22.886097,-43.304127
-23.020088,-43.469222
-22.466385,-44.431093
-22.918274,-43.084358
-22.715465,-43.560453
-22.477721,-43.587215
-22.796617,-43.184012
-21.766708,-41.359898
-22.322347,-41.755869
-22.880973,-43.084351
-22.883315,-43.267426
-22.841452,-42.184885
-21.433887,-42.102212
-22.950804,-43.378151
-21.223267,-41.464095
-22.823381,-43.389821
-23.002572,-43.351422
-23.019213,-43.456707
-22.4006,-41.816378
-22.988654,-43.250654
-22.814687,-42.941113
-22.837815,-42.222103
-22.452385,-44.44034
-22.482977,-44.060536
-21.744112,-41.324839
-22.923166,-42.474845
-22.934852,-43.18418
-22.415009,-43.665914
-22.987183,-43.248219
-21.579465,-42.017478
-22.815097,-43.363316
-22.501876,-44.107787
-22.473961,-44.050508
-22.297041,-43.927514
-22.749721,-43.465545
-21.724677,-41.3114
-22.407973,-43.138089
-22.594296,-42.815362
-22.898518,-43.256349
-22.779065,-43.367372
-22.925362,-43.635744
-22.915097,-43.247914
-22.8308,-43.034232
-22.485325,-41.924765
-22.324566,-41.758905
-22.928879,-43.655254
-22.773106,-42.921094
-22.757348,-43.381164
-22.874509,-42.044288
-21.510826,-41.097311
-22.510563,-41.916804
-22.923824,-43.207533
-22.758125,-43.293081
-22.213965,-43.816855
-22.852125,-43.362237
-22.752857,-43.350433
-22.872753,-43.313469
-22.794398,-43.583425
-22.740111,-43.332088
-22.490042,-41.921899
-22.81815,-43.387807
-22.818855,-43.295753
-22.616604,-43.193351
-22.913736,-43.389643
-22.744585,-43.421451
-22.640923,-43.41251
-22.878497,-43.35787
-22.3933,-41.782684
-22.817207,-43.181821
-22.978498,-43.338481
-21.724372,-41.298606
-22.895355,-43.299676
-22.824612,-43.342649
-22.767621,-43.330874
-22.830115,-43.056043
-22.859548,-42.326831
-22.838749,-43.003341
-22.968416,-42.030081
-22.832852,-42.213366
-22.979216,-43.651041
-22.929203,-43.688703
-22.86423,-43.42302
-21.533389,-42.182447
-22.675005,-43.278786
-22.908049,-43.387646
-22.68503,-43.293174
-22.632279,-42.002889
-22.802894,-43.194679
-22.89081,-43.120988
-22.732806,-43.41421
-22.892331,-43.567916
-22.915174,-43.191017
-22.726968,-43.404412
-22.879022,-43.458902
-22.056392,-42.678166
-22.92677,-43.356457
-22.226937,-42.523293
-22.883003,-43.274544
-21.582331,-41.058129
-22.288484,-42.51238
-22.820024,-43.363444
-22.404045,-42.960577
-22.877075,-43.538738
-22.718972,-43.308934
-22.97394,-43.192556
-22.908946,-43.659654
-23.009668,-43.333066
-22.108806,-41.865259
-22.863493,-43.098828
-22.978313,-43.338609
-21.729486,-41.317021
-22.753253,-43.332175
