COD_ID;CLASSE;QTD_CLIENTES;SOMA_CAR_INST;ENE_01;ENE_02;ENE_03;ENE_04;ENE_05;ENE_06;ENE_07;ENE_08;ENE_09;ENE_10;ENE_11;ENE_12
BRASKEM;INDUSTRIAL;1;52000.0;22649689.0;23061240.630000003;23008252.0;23008252.0;25329282.0;19717579.0;23409733.01;20559549.55;20398636.89;20855788.0;23821732.0;23715385.19
GUAPI;INDUSTRIAL;1;8820.0;3690508.77;3186892.86;2799776.08;2575794.0;3316962.0;2319384.0;3134906.0;4511248.15;3467278.5;3598401.0;3713482.0;3560555.0
CANABRAVA;COMERCIAL;1;40000.0;242070.18;234019.38;130805.43;121544.41;105287.45000000001;105613.0;110848.0;207382.72;82014.01;54688.0;75078.0;163323.0
JAGUAR-LAN;INDUSTRIAL;1;12500.0;370390.0;411318.75;401617.0;401617.0;452243.0;427239.0;473605.82999999996;354447.75;400341.74;327184.0;397463.0;381298.14
CARGO;INDUSTRIAL;1;1400.0;16647.0;16460.0;9048.4;19368.0;22018.68;15410.0;35959.19;18660.19;19935.789999999997;16806.73;18751.0;18807.21
ARLANXEO;INDUSTRIAL;1;30000.0;4689112.0;4320731.25;4454102.0;4454102.0;4616658.0;3923495.0;4899737.87;3876332.43;3233461.17;3177638.0;2406054.0;3972912.04
LAFARGEHOL;INDUSTRIAL;1;20000.0;6879217.0;8023126.04;5591197.0;5591197.0;7786818.0;7954680.0;5807253.4;8196569.37;7230674.76;5084215.0;8992891.0;15686696.290000001
CRH;INDUSTRIAL;1;22000.0;8610330.0;8678161.459999999;8269350.0;8269350.0;7576952.0;7142941.0;8891520.389999999;15448920.72;9006752.42;8611360.0;9429122.0;7699263.89
AMBEV;INDUSTRIAL;1;7000.0;2962804.96;2888253.06;3232714.13;2974097.0;3036443.0;2519928.0;2731622.0;3189904.94;2411706.54;2363899.0;2462894.0;2464222.0
10386060;RESIDENCIAL;25468;10471.190599998858;4018696.549999916;3909074.269999986;4867920.130000404;5112069.799999534;4616517.860000161;5052609.510000321;4132346.2300001048;3508018.2800001577;3163267.939999895;3150597.3699998953;3326051.5300001586;3343662.29000005
18520821;RESIDENCIAL;82238;34831.45390000046;13674881.210000062;13433257.870000128;14864075.530000431;16379385.789999805;14233672.580000013;14943795.41999985;12785842.570000175;11377859.289999884;9800422.560000075;9800444.900000075;10754562.840000017;11299944.499999877
10386087;RESIDENCIAL;45629;28656.23680000037;10903192.160000041;10994052.89000007;13672230.040000647;14774496.210000291;13280913.660000024;14783787.33000017;11816717.880000064;9779288.31000002;8355717.059999925;8355717.059999925;9034006.240000019;9166849.670000017
10386105;RESIDENCIAL;45643;15255.686899999779;6081729.179999988;5987688.810000056;7130480.949999834;7546360.309999986;6933730.849999911;7170466.589999963;5884031.289999917;5191529.659999994;4599229.619999782;4600378.739999782;4851940.529999995;5101985.700000005
10386096;RESIDENCIAL;18615;11436.135799999898;3943820.1799999783;4135792.2199999625;4743869.169999972;6029383.999999981;4827158.250000009;5522566.460000023;4099032.7400000105;3614396.049999988;3035085.8099999805;3035085.8099999805;3341703.480000004;3395925.809999997
10386087;OUTROS;86;35.950500000000005;19258.56;17660.9;17626.12;17990.01;16725.45;19088.68;19095.48;19444.229999999996;20165.280000000002;20165.280000000002;20431.229999999996;19562.690000000002
152677490;RESIDENCIAL;37212;20280.626800000085;7467225.350000011;7749121.270000021;9377380.569999982;10663979.159999982;9123874.780000051;10187423.810000135;8053856.49000007;6914342.059999914;5805836.749999957;5805836.749999957;6288340.0300000375;6348754.369999983
18520758;RESIDENCIAL;70739;32721.420000000104;12855640.739999995;12535832.380000275;14781059.250000313;15767424.16999998;13920239.059999991;14845024.600000009;12229935.540000044;11015270.56000002;9685341.750000078;9685219.280000078;10495409.920000019;10931116.990000013
1123;RESIDENCIAL;42063;12309.105899999864;4815073.439999957;4615896.84999998;5494200.839999978;5843834.23000001;5161211.369999957;5467595.0199999865;4535731.420000044;4098779.669999981;3620566.740000013;3620566.740000013;3905483.970000009;3923539.649999972
10385961;RESIDENCIAL;52766;27792.854200000595;10341785.639999883;10692593.780000081;12792155.350000305;14960220.519999959;12867537.799999932;13454919.539999828;10780714.780000115;9136052.919999897;7827632.339999945;7827632.339999945;8499903.17000001;8648742.819999924
10385925;RESIDENCIAL;20851;9983.876600000023;3598140.1899999916;3718871.1499999836;4346917.68999999;5171690.339999991;4258469.129999989;4896841.319999995;3809433.9200000283;3350337.9299999927;2889568.8099999973;2889568.8099999973;3102128.639999999;3121173.900000008
310718139;RESIDENCIAL;33949;10159.195499999922;3780864.560000015;3729319.479999967;4158368.5899999742;4411937.450000028;3874795.6899999985;4150177.9499999797;3493030.109999984;3146079.9000000027;2736984.049999997;2736984.049999997;2892562.369999974;3116527.939999986
10385880;COMERCIAL;2887;29042.069300000006;9429747.799999999;9197381.780000001;10168366.380000005;10352700.249999994;9683762.799999997;10622029.900000006;8855226.909999998;8798447.87;8234814.63999999;8217561.499999989;8822342.200000001;8913719.889999997
10385880;RESIDENCIAL;24076;22645.13909999994;8729618.12000001;8320190.199999998;10840180.469999988;11858613.040000005;10498151.600000016;11364929.76;8359060.470000013;7187636.419999962;6584338.2899999255;6587268.979999926;7038025.239999953;7060064.940000026
1240;RESIDENCIAL;55413;24425.554500000206;9426983.380000088;9693476.140000068;10934789.139999997;12622926.970000068;10491541.389999898;11416634.689999813;9337978.31999999;8424148.430000048;7151484.469999969;7151484.469999969;7767644.330000057;8056428.009999976
18520299;RESIDENCIAL;54926;18476.726200000132;8433786.119999949;8038629.510000012;8827366.609999925;9135817.540000102;8091960.939999945;8668363.239999885;7821245.229999943;7642303.469999977;7272386.01;7272988.74;7490124.479999941;7657997.440000038
18520803;RESIDENCIAL;58721;20115.877800000206;7091182.179999977;6899489.440000046;7587327.939999965;7839542.6700000325;7081176.329999962;7490008.210000016;6419867.219999951;5795136.459999946;4902127.069999873;4902127.069999873;5295773.159999969;5512949.140000017
1303;RESIDENCIAL;66934;24557.897500000454;9391556.170000046;9065721.870000027;10751430.790000003;11585211.770000111;10010728.340000026;10619308.329999905;8934712.660000015;8019647.430000045;6980309.149999835;6980309.149999835;7504123.58000001;7750058.789999931
1195;RESIDENCIAL;47786;24420.724100000636;9382372.48999993;9577513.870000051;11409503.47000039;13085963.259999923;11262892.73000022;11746168.269999731;9353752.689999871;8045695.570000095;6951258.579999892;6951258.579999892;7553087.890000072;7840479.860000056
18520767;RESIDENCIAL;31179;10297.908900000037;4036220.300000002;3835557.4700000095;4206698.849999921;4321576.119999998;3814483.2300000177;3969994.2499999776;3424892.5099999895;3100193.5199999837;2759201.8999999673;2759257.3999999673;2955981.6900000037;3098018.4199999818
1159;RESIDENCIAL;27051;9699.873400000213;3795355.849999992;3824905.280000044;4352266.159999955;4852031.799999925;4158729.059999923;4448297.640000067;3704641.4099999745;3309976.500000008;2887102.399999956;2887102.399999956;3089036.9200000544;3188556.1400000146
55813421;RESIDENCIAL;27145;25125.66089999988;9973123.109999958;9800266.170000056;12442841.140000086;12803227.380000116;11815030.230000084;13168348.799999999;10315516.229999987;8575952.130000016;7573722.649999824;7577715.189999824;8040747.439999981;8287526.499999982
1249;RESIDENCIAL;51360;21036.504600000724;8475505.850000301;8365805.030000049;9781588.63000052;10509681.770000122;9334770.380000329;9899575.749999305;8346036.499999942;7383054.230000216;6533022.329999792;6533022.329999792;6975995.650000286;7175300.050000299
18520326;COMERCIAL;4130;13194.51990000001;3851380.549999996;3837553.620000002;4212280.859999993;4394345.089999995;3808426.110000005;4073980.359999995;3625676.9299999997;3616361.960000001;3201587.239999996;3214920.9999999963;3425524.3999999934;3779368.299999991
10386051;INDUSTRIAL;138;7426.050200000001;2319843.72;2256522.77;2298963.0599999996;2042851.62;2052620.9100000001;2402906.61;2005185.12;2082949.42;1698650.08;1758422.66;1601794.9200000002;1772009.0499999998
18519976;RESIDENCIAL;64001;30593.602900000413;12097411.56999991;11940124.930000147;13628764.11000034;14966575.269999947;12875018.820000075;13642957.660000145;11440981.910000151;10234820.519999856;8897344.350000033;8897344.350000033;9744762.31000013;10264501.580000047
29148432;RESIDENCIAL;36329;12864.214600000005;4897097.539999984;4813123.340000042;5596257.25999996;5741553.070000009;5166387.1799999;5451389.879999971;4675120.209999977;4315977.609999987;3844723.9099998926;3845585.3899998926;4018882.5700000054;4191038.6399999917
18521154;RESIDENCIAL;47232;17704.863600000204;6821124.379999984;6858634.40000004;7441661.089999979;8280760.840000086;6985304.750000081;7611815.249999967;6415404.89000002;5986484.440000024;5262276.149999987;5262276.149999987;5703479.169999984;5875678.050000045
1204;RESIDENCIAL;21417;7832.284899999988;2820455.75;2818176.5899999924;3203992.0300000026;3800306.8099999977;3119849.6300000246;3477998.8299999903;2762973.459999981;2497032.7800000138;2246277.7199999806;2246277.7199999806;2340893.4199999887;2447144.059999992
10385916;RESIDENCIAL;103702;53383.29639999987;18796292.240000207;19340423.02000022;22496368.040000137;27650350.650000293;21480159.80999995;23334832.680000007;18318283.119999897;16109709.819999972;13930671.679999867;13930671.679999867;15364381.549999867;15884906.719999863
1294;RESIDENCIAL;43134;18001.294399999886;7408605.880000187;7273020.470000041;8477278.399999855;8970077.890000038;8067859.879999877;8472636.469999986;7114890.849999911;6355614.5300000515;5616503.779999784;5616503.779999784;5992847.970000124;6216301.980000066
310129856;RESIDENCIAL;32477;11768.230100000006;4687510.929999993;4599137.000000031;5293815.169999912;5510991.860000038;5048714.309999993;5362238.880000038;4547091.739999972;4121074.389999992;3704297.989999935;3704333.0199999353;3977946.2999999938;4133290.139999981
1213;RESIDENCIAL;29845;18090.429400000125;7039459.790000023;7194305.909999966;8363314.919999972;9638947.65;8075436.040000034;8600917.209999993;7052877.959999959;6250177.739999974;5338753.649999981;5338753.649999981;5774191.850000059;5974277.480000017
18520902;RESIDENCIAL;94491;38697.76089999996;15409199.90000016;14913875.359999906;17203542.879999872;18578263.420000017;16053178.429999975;17161313.87000016;14439101.319999952;12855060.029999956;11280712.46000001;11280712.46000001;12304622.329999866;12655656.320000028
18520326;RESIDENCIAL;62318;23959.786800000482;10919760.720000071;10442655.58999992;11369926.510000309;11641782.40000007;10369629.050000027;11126961.010000054;9892169.019999988;9442370.359999841;8774348.539999845;8775574.519999845;9230689.47000018;9646767.55999999
1186;RESIDENCIAL;78495;33968.06320000061;13289879.079999806;13041792.409999838;15465159.840000397;17057745.270000286;14638166.020000447;15582014.110000249;12643205.389999881;11277956.13999999;9963210.309999952;9963210.309999952;10774836.540000046;11018840.020000167
18521136;RESIDENCIAL;38209;14148.922399999372;5232979.959999698;5314038.380000202;6020287.9499996845;6639411.289999862;5568041.37000025;6089728.490000049;5093558.05000007;4656870.969999917;4114487.429999809;4114487.429999809;4418782.400000058;4661066.440000109
1276;RESIDENCIAL;42896;22239.883499999654;8464319.05000005;8744420.450000035;9805824.570000054;11707592.870000195;9577466.360000242;10459095.170000048;8320875.450000014;7360240.189999943;6384230.460000038;6384230.460000038;6963661.540000163;7225332.359999982
18520353;RESIDENCIAL;76407;26143.524900000182;11865486.849999845;11513889.67000009;12341270.010000193;12876921.01000011;11324044.209999992;12239406.180000063;11117284.26999989;10998977.040000089;10543272.890000232;10544084.970000232;10814547.060000006;10826489.599999854
1258;RESIDENCIAL;51359;17007.075499999937;6627454.470000157;6619130.649999936;7618097.879999843;8183958.6400001375;7274654.980000038;7679402.530000039;6525814.269999896;5849000.949999923;5075030.479999807;5075030.479999807;5518397.139999974;5724255.599999884
345834478;RESIDENCIAL;23133;19636.634700000133;7477128.300000027;7580082.599999983;9508183.550000029;10412025.750000088;9430265.269999918;10026107.570000052;8018346.359999981;6599355.769999995;5665213.079999913;5664728.889999913;5967284.490000017;6291895.130000015
18520731;RESIDENCIAL;107501;39665.54139999953;14973723.779999979;14273498.71000004;15539792.960000217;17119932.789999772;14613402.240000188;15517219.279999904;13091474.53999992;11597786.639999973;9865408.26000008;9865408.26000008;10900537.810000053;11445869.749999994
18520461;RESIDENCIAL;65293;23809.152000001108;9283912.020000199;8855244.550000075;10578383.549999988;11085645.519999672;9787616.150000164;10626962.420000013;8764292.109999975;7902192.730000027;7087231.919999954;7087231.919999954;7590649.800000073;7938868.740000006
1204;COMERCIAL;1493;20185.695399999997;6518759.370000001;6388345.409999999;6911063.56;7244806.239999998;6529688.769999998;7162299.22;6536634.819999999;6309842.73;6238673.219999998;6358680.140000001;6607650.449999999;6642599.33
18520749;COMERCIAL;6815;37717.29230000002;10310132.429999996;10535812.67;12042224.00000001;12233797.950000018;11385517.03000002;12089512.539999984;9817150.89;9686997.63999999;8771330.049999999;8732040.829999996;9564586.230000004;9754635.350000001
10385997;RESIDENCIAL;27389;17723.656999999996;6141927.1099999985;6500277.640000014;7779341.800000035;9572661.680000013;7643169.580000028;8459639.069999976;6601431.269999989;5684485.179999993;4732976.4899999555;4732976.4899999555;5165158.819999985;5276194.719999983
18520785;RESIDENCIAL;77475;30483.381900000586;11808629.649999952;11485117.40000001;13047196.730000142;14041193.660000045;12253794.199999945;13173725.30000014;10981903.600000009;9708432.679999987;8484117.079999886;8484117.079999886;9151224.81999998;9692842.410000114
18520470;RESIDENCIAL;88845;33402.84820000054;15339742.759999946;14685269.53;16169611.750000142;16666038.52000007;14922986.410000144;16065670.31000008;14390174.819999836;13742809.320000015;13027165.710000563;13027165.710000563;13451499.259999992;13760266.789999997
10386042;OUTROS;242;71.4766;32852.5;36255.799999999996;36210.08;35790.729999999996;37943.15;42231.67;39794.600000000006;38011.100000000006;34338.77;34338.77;34895.03;34370.200000000004
1177;COMERCIAL;2663;12783.042499999998;4105989.7699999986;3974010.6599999983;4565940.639999998;4751808.93;4247754.0;4533861.97;3795031.919999998;3772005.560000003;3471251.0799999936;3423170.219999993;3700915.910000002;3864270.8800000036
18520749;RESIDENCIAL;76590;37632.140599998966;14376825.439999638;14541355.830000255;16624859.150000682;18893900.590000093;15693058.510000605;16868318.769999303;14055363.37999971;12591085.469999967;10835992.680000601;10835992.680000601;11946714.370000372;12294223.939999618
18521055;RESIDENCIAL;64513;25841.216100000565;9980140.449999968;9780566.820000138;11038374.920000121;11902375.390000006;10405236.490000086;11036314.409999873;9272682.030000057;8283714.510000067;7132675.039999931;7132675.039999931;7779168.569999961;8180978.969999966
1294;COMERCIAL;2606;12773.892100000003;3725403.3599999975;3689178.6000000034;4186264.7200000016;4205207.649999998;3750278.0400000005;3945323.4399999995;3435926.989999997;3485775.47;2745082.679999995;3232120.849999995;3429282.879999998;3516857.590000001
10386033;RESIDENCIAL;35869;19725.30249999993;7178206.480000024;7436789.100000049;8911436.640000017;10792230.15999996;8793316.86000004;9120694.559999952;7206112.950000079;6157603.26999997;5319034.839999985;5319034.839999985;5796942.249999958;6012835.110000047
18521064;RESIDENCIAL;60439;21452.025600000074;10138033.580000006;9802258.420000002;10506625.79000019;10942427.040000042;9763548.92;10544207.869999979;9454862.989999931;8987363.070000047;8424158.08999994;8424111.85999994;8775128.660000067;9034637.94000001
18521352;RESIDENCIAL;4644;1371.6041000000023;546342.5400000011;533155.6300000007;591728.8199999991;621730.0299999998;555957.1999999996;591316.28;511422.7800000001;456756.90999999986;394438.22000000125;394438.22000000125;422944.1899999996;446136.60999999987
132097219;RESIDENCIAL;61064;40300.24770000071;13933633.100000035;14651536.820000103;17414163.09000001;19644003.849999905;16504925.350000016;18813563.940000076;15073073.53999994;13694009.690000165;11221090.989999974;11219453.819999974;12101141.880000053;12691569.72999999
18520326;OUTROS;851;40.8712;15713.16;17625.379999999997;19335.49;22361.780000000002;20254.070000000003;22273.020000000004;17799.390000000003;15948.080000000004;13911.82;13911.82;14736.110000000002;15999.960000000001
18519985;RESIDENCIAL;70758;27404.44040000001;10348198.570000038;10213536.48000005;11439943.070000013;12570393.680000039;10658607.060000036;11565605.57000004;9653697.539999843;8751242.430000119;7525960.019999853;7525960.019999853;8080488.559999967;8486986.490000095
1285;COMERCIAL;2334;9395.102299999997;3072325.8699999973;2995719.4799999995;3332980.1200000006;3417374.6300000018;3091430.7399999965;3397919.7799999975;2937859.4699999993;2774025.5799999996;2249631.4400000013;2267510.200000001;2560701.5899999985;2646491.6499999957
1177;RESIDENCIAL;45087;24632.800000000116;9644785.899999915;9350444.650000004;11032886.369999986;12330134.110000001;10603849.480000045;11455317.049999947;9137766.900000017;8019221.32999996;7216140.249999794;7216140.249999794;7843998.459999986;7906649.079999977
1141;RESIDENCIAL;59980;32648.848100000007;12177097.909999931;12615036.66000018;14817232.529999968;17462162.76999999;14438693.63000015;15341556.510000104;12207875.069999704;10558088.419999922;9010749.420000056;9010749.420000056;9858832.350000253;10244003.469999796
1267;RESIDENCIAL;33383;14091.73009999988;5258697.340000004;5060686.880000031;6022926.74;6631192.099999916;5659998.769999981;6088629.560000015;4971547.79000004;4479775.199999988;3923305.5799999284;3923305.5799999284;4262903.650000007;4470057.110000024
10386042;RESIDENCIAL;81877;37267.19669999958;13857579.3399998;14073622.040000148;16461713.050000703;18437990.180000264;16376448.649999877;17110424.449999824;14214096.839999983;12263464.47999996;10494230.59000029;10494230.59000029;11619653.27999999;11945744.38999994
18520479;RESIDENCIAL;70014;30705.354900000013;11487663.470000068;11624680.069999551;12904597.929999797;14969602.460000312;12145797.14000034;13407156.919999849;11099835.570000097;10140718.209999613;8854215.910000026;8854215.910000026;9663345.119999832;9988031.250000171
18520614;RESIDENCIAL;8435;3011.1891000000032;1333411.2800000047;1264671.1099999954;1365118.6199999985;1462867.339999999;1261438.6499999985;1368265.1700000034;1246956.9800000037;1219889.5699999959;1166613.9699999976;1166613.9699999976;1232676.5200000028;1253460.0599999996
10385871;COMERCIAL;5726;24695.785900000003;7276695.439999999;7285393.259999998;7976950.569999976;8305606.539999995;7668426.429999983;8407986.75999999;7084512.640000007;6775646.619999999;6198517.159999991;6047592.01999999;6566460.969999997;6846329.090000005
1186;COMERCIAL;6574;26377.414200000014;8723186.969999997;8564587.429999998;9936015.670000006;10020530.48000002;8946628.189999986;9735616.820000002;7969409.499999992;7740487.43999999;7120014.839999982;6801166.42999998;7567351.109999992;7827503.949999991
132097219;COMERCIAL;5452;28788.39149999999;9191665.0;9308482.510000005;10405150.84999999;10865720.049999991;9747418.429999996;10392485.910000006;8971965.89000001;7960104.129999999;7346826.839999995;7963571.939999995;8589781.92;8707751.149999999
18519958;RESIDENCIAL;86307;33089.87090000092;12238380.14000015;12248002.00000002;13467675.750000466;14569649.400000095;12761152.350000046;13531165.909999862;11484972.179999882;10499419.70999991;9276428.810000112;9276428.810000112;9940742.189999996;10294219.439999994
224567922;RESIDENCIAL;28458;9003.520399999956;2886565.1099999994;3205860.7000000086;3489204.409999977;3798345.3600000115;3367518.3700000388;3572756.590000029;3025995.0300000166;2730047.0200000135;2295893.6599999727;2295893.6599999727;2488880.499999984;2605127.119999999
1267;COMERCIAL;1950;22302.984199999995;6298089.249999999;6144987.820000001;6658806.48;6601315.209999999;6158626.009999999;6832651.549999999;5597253.9;5399448.36;4946185.140000001;4833073.060000001;5177976.8;5539111.5299999975
1285;RESIDENCIAL;41998;19624.785600000134;7675077.569999876;7662054.029999934;8985450.94;10001665.65999964;8649647.17999997;9204619.669999955;7577870.409999824;6668476.830000089;5877695.680000073;5877695.680000073;6377338.330000065;6523896.910000072
10385979;RESIDENCIAL;35869;21854.7414;7663147.589999977;8023942.180000024;9541726.880000023;11974890.980000049;9339773.320000045;10067834.150000012;7645691.03999998;6592879.569999977;5768295.60999995;5768465.68999995;6183664.570000043;6447838.700000016
18519994;RESIDENCIAL;25798;11920.84130000002;4592030.490000023;4438387.340000015;5282544.319999978;5588552.6900000125;4917871.08;5360074.040000028;4263677.829999987;3797129.7999999872;3378371.4699999606;3378371.4699999606;3575778.669999993;3743573.7099999986
10386006;RESIDENCIAL;49043;29034.59710000014;11170585.669999868;10677410.519999865;14236517.07000002;15330162.850000072;13734082.100000152;14250931.859999942;10597949.849999893;8850058.05999993;7864800.519999837;7864800.519999837;8509796.609999994;8874154.450000059
34192093;RESIDENCIAL;47451;17247.98540000006;6978935.310000005;6744559.269999999;7692241.089999939;7982597.480000023;6975472.719999938;7367326.029999947;6268190.979999955;5726793.719999958;5080936.749999873;5080936.749999873;5444852.120000007;5654115.600000008
1312;RESIDENCIAL;31906;11941.671699999837;4456226.780000023;4331526.609999991;4900958.319999998;5480292.959999998;4670340.079999995;5097351.000000019;4191908.6400000206;3709365.899999998;3291162.1299999286;3291162.1299999286;3556819.859999989;3747983.9799999953
10385943;COMERCIAL;5820;126898.94530000002;20336107.619999997;20146544.92000003;22171124.760000005;22465074.85000003;21080933.680000037;22621105.97000002;19459572.15000001;19240672.84000002;17272461.72;17236978.389999997;18836902.060000014;19406084.70000002
450101398;RESIDENCIAL;48205;16500.762399999578;6178022.650000294;6019367.240000083;6800293.859999881;7158010.029999994;6364681.759999877;6812079.299999857;5748665.669999623;5291270.450000024;4740843.559999957;4740837.999999957;5105062.8000001395;5277284.320000038
457474244;RESIDENCIAL;28286;12260.50099999988;4217132.590000006;4210869.530000023;5134060.219999986;5930848.940000018;5031532.639999987;5361517.369999989;4228098.920000014;3681046.249999998;3028736.4400000055;3028736.4400000055;3397007.069999992;3642894.9699999965
18520929;RESIDENCIAL;19138;7456.533999999918;2934558.4099999955;2856377.329999989;3140388.679999977;3351762.2000000104;2933467.490000004;3163126.5599999996;2754040.320000009;2533130.5499999914;2251522.8900000057;2251458.2100000056;2419040.489999997;2519081.2999999933
10386105;COMERCIAL;8256;37963.470799999996;12219761.21;11988212.540000007;13509596.059999969;13391394.240000013;12428233.619999975;13297118.689999972;10856906.129999986;10614426.250000019;9275185.889999978;9635979.039999977;10135565.540000036;10606069.569999997
10385889;RESIDENCIAL;38811;22582.963500000056;8692779.310000021;8842320.960000046;10717833.730000248;12144830.010000048;10782062.74000013;10962395.930000039;8547650.040000018;7150165.070000014;6103107.949999891;6103107.949999891;6682021.599999972;7112774.069999935
18520398;RESIDENCIAL;17133;6189.196299999978;2875653.449999997;2741410.939999992;2949567.4300000034;3090837.359999998;2699720.9799999977;2968628.7100000046;2635308.3399999975;2512351.7099999976;2413374.9599999753;2413374.9599999753;2465621.760000001;2579458.1799999927
55813421;COMERCIAL;5614;31363.732499999995;11463178.179999996;11182725.890000002;12803323.330000004;13069980.509999996;12110805.970000008;12832896.160000004;10631312.469999982;10812452.329999989;9855520.889999967;10085692.329999967;10505480.539999988;10623178.539999984
1123;COMERCIAL;2196;14896.480000000007;2404790.9499999997;2283795.6699999995;2565551.6800000016;2704565.6300000004;2905172.5;3331383.1400000015;2999200.9100000006;3025962.9;3013941.6499999994;2979711.959999999;3198639.710000001;3279593.530000001
18521136;COMERCIAL;1942;46783.78419999998;2583222.4799999986;2561920.7700000005;2537380.119999999;2515912.259999999;2786229.8100000005;3147361.5200000005;2785226.31;2617346.6100000003;2505779.2600000007;2459872.7;2678604.37;2799866.630000001
152677490;COMERCIAL;5749;21420.509800000007;9932219.320000026;9934916.550000008;10899810.880000005;11575344.33999997;10447994.819999972;11165369.920000017;9687115.529999979;9394780.219999997;8589759.77999999;8587807.17999999;9094806.060000027;9364994.870000007
10385907;RESIDENCIAL;54548;29389.30810000007;11351960.409999983;11098914.240000071;13894786.29999998;14603388.489999983;13096114.620000143;13804995.800000072;11211007.309999976;9549616.649999902;8383938.150000013;8382408.330000014;8839483.909999829;9234267.149999948
10385898;RESIDENCIAL;26378;6866.63849999992;2694319.320000021;2616702.4999999614;3013304.399999966;3294980.089999984;2921232.389999937;3123176.290000004;2565399.8500000355;2290003.3300000154;2028632.959999971;2028632.959999971;2187640.570000014;2259529.8199999966
10386060;OUTROS;73;48.357;15953.55;12363.17;12523.66;12797.88;11746.62;12874.74;12368.52;12514.38;12638.5;12638.5;13607.06;12721.56
1150;RESIDENCIAL;47130;20883.28140000007;8435900.8000001;8151102.319999998;9699893.85999997;10411001.309999853;9142347.39000001;9835835.75999987;8130002.779999887;7153013.579999996;6385293.809999872;6385293.809999872;6731167.040000032;7032004.949999998
10385988;RESIDENCIAL;41510;30234.1619000002;11484504.999999989;11707184.789999912;14461218.979999935;15662415.699999996;13778385.840000113;15529077.890000079;12555744.839999927;10700238.330000006;9108948.530000074;9108706.860000074;9813203.840000004;10055572.910000032
1168;RESIDENCIAL;23907;9104.187799999956;3628100.549999987;3524313.429999993;4251543.879999978;4489879.319999972;4058038.3999999696;4355092.969999993;3477836.600000009;3010141.5499999956;2651007.949999942;2651007.949999942;2860872.1899999985;3006696.0799999977
18520488;RESIDENCIAL;74457;28260.019500000388;10928956.149999876;11040580.920000028;12480844.570000174;13647410.089999804;11910517.680000246;12644474.859999849;10613284.919999715;9598720.879999947;8392832.27999984;8392832.27999984;9089123.960000245;9481072.239999892
18521208;RESIDENCIAL;17054;5642.525500000006;2135167.259999997;2075735.9799999977;2387782.6700000116;2605945.9900000007;2292846.1399999964;2430849.499999979;2079183.1099999957;1881840.1599999974;1722852.6799999813;1722968.8199999814;1847839.7599999995;1903568.199999996
18520893;RESIDENCIAL;37309;13052.421299999998;4510759.870000003;4261084.5199999735;4815378.129999971;5261987.9600000335;4423952.069999983;4711231.429999992;4103083.4599999823;3807946.639999983;3465900.5099999886;3465900.5099999886;3756269.660000006;3870730.289999976
18520875;RESIDENCIAL;60490;22588.705600000172;10393018.97000003;10046798.790000033;10726946.800000086;11527676.719999935;10002068.920000046;10912756.619999986;9712963.899999898;9270849.600000076;8660338.059999948;8660338.059999948;9006920.479999956;9304760.68999997
10385970;RESIDENCIAL;10464;4472.618099999986;1730633.6799999976;1701936.4400000009;2048044.4499999844;2173556.2800000035;2032027.319999999;2160558.340000007;1702363.0799999977;1496028.0500000066;1308244.6299999994;1308270.0399999996;1402182.2499999988;1453162.1500000008
18520731;COMERCIAL;4796;14198.274699999993;4522105.210000005;4504002.030000003;4791589.819999995;4820396.340000003;4711196.089999998;5229896.900000002;4553453.760000002;4410993.469999999;3916113.1899999976;4044462.209999998;4190839.4299999997;4397985.910000001
18521055;COMERCIAL;3305;20036.5414;4787573.7200000025;5145793.569999998;5630365.069999992;5759799.910000002;5318026.249999996;5872847.759999996;4905785.8900000015;4622534.140000002;4187454.910000001;4267292.060000002;4534909.1499999985;4743101.809999998
34192093;COMERCIAL;3047;10610.989900000002;3041614.59;2905923.6100000003;3407549.480000002;3395846.1499999994;3073095.8500000015;3356179.9800000023;2795530.6300000013;2665855.610000002;2429903.329999998;2450956.739999998;2483701.6999999983;2463197.960000001
1276;COMERCIAL;3215;16487.457300000002;5261782.450000001;5190249.819999998;5652208.509999992;5840498.800000001;5291426.610000001;5607914.910000001;4791486.109999999;4852790.729999999;4278047.909999999;4444804.069999998;4671321.7700000005;4877085.119999998
18520902;COMERCIAL;5908;17677.351599999987;5885368.009999988;5729879.339999998;6359573.719999996;6757291.120000005;5880486.2900000075;6478206.050000009;5464475.600000001;5202543.479999993;4468376.979999999;4659639.189999998;5022200.660000003;5236995.359999999
10385871;RESIDENCIAL;70966;35196.583300000486;13904691.839999514;14026289.570000201;16600948.31000071;18062468.389999773;15988603.050000468;16551830.010000473;13616134.079999967;12043935.689999802;10649200.30000014;10649092.56000014;11474948.760000147;12045448.83999999
1303;PODER_PUBLICO;96;2218.0139;449828.9800000001;382693.42000000004;409548.63;586691.6900000001;514622.01;578651.79;483182.91000000003;465924.07000000007;418542.9700000001;411022.43000000005;486702.70999999985;537054.5
18520794;RESIDENCIAL;35122;8724.695499999922;2918289.719999996;3086173.2799999896;3406958.339999977;3500250.390000004;3255447.6699999883;3464437.539999984;2986595.9199999953;2623164.9000000013;2367747.559999944;2367747.559999944;2419884.4899999886;2573332.2899999963
